id,truncated,Average Generated Probability,Completely Generated Probability,Overall Burstiness,Average Perplexity,GPTZero Prediction
2758789,"British jazz is a form of music derived from American jazz. It reached Britain through recordings and performers who visited the country while it was a relatively new genre, soon after the end of World War I. Jazz began to be played by British musicians from the 1930s and on a widespread basis in the 1940s, often within dance bands. From the late 1940s, British ""modern jazz"", highly influenced by American Dixieland jazz and bebop, began to emerge and was led by figures such as Kenny Ball, Chris Barber, John Keating, John Dankworth, Tony Crombie and Ronnie Scott, while Ken Colyer, George Webb and Humphrey Lyttelton emphasised New Orleans, Trad jazz. From the 1960s British jazz began to develop more individual characteristics and absorb a variety of influences, including British blues, as well as European and World music influences. A number of British musicians have gained international reputations, although this form of music has remained a minority interest within the UK itself. History",0.14285714285714285,5.374335245914222e-05,24.508501052856445,50.0,Human
8747330,"Frank Wakeley Gunsaulus (January 1, 1856 â March 17, 1921) was a noted preacher, educator, pastor, author and humanitarian. Famous for his ""Million Dollar Sermon"" which led Philip Danforth Armour to donate money to found Armour Institute of Technology where Gunsaulus served as president for its first 27 years. Gunsaulus lived in Chicago for 34 years where he was pastor of Plymouth Church (1887â99) and Central Church from 1899 until two years before his death. He was a prominent figure in Chicago's social, educational, and civic improvements. In 1893, he was named first president of Armour Institute of Technology (now Illinois Institute of Technology). His extraordinary energy, masterful oratory skills, and intellectual talents influenced the city's spiritual, educational, cultural, and civic development for decades. Early life 
 Frank Wakely Gunsaulus was born in Chesterville, Morrow County, Ohio on January 1, 1856, the son of Joseph and Mary (Hawley) Gunsaulus. He was a descendant of Manuel Gonsalus (Gonzales), a Spaniard and early settler in Sullivan County, New York who lived near Rochester and married into a",0,4.188728382629251e-08,688.4244995117188,311.55555555555554,Human
1428827,"A krama is a sturdy traditional Cambodian garment with many uses, including as a scarf, bandanna, to cover the face, for decorative purposes, and as a hammock for children.<ref>Shiv Shanker Tiwary (2009) Encyclopaedia Of Southeast Asia And Its Tribesââ, p. 185 </ref> It may also be used as a form of weaponry. Bokator fighters wrap the krama around their waists, heads and fists. The skill level of the martial artist is signified by the colour of the krama, white being the lowest and black being the most advanced. It is worn by men, women and children, and can be fairly ornate, though most typical kramas contain a gingham pattern of some sort, and traditionally come in either red or blue. It is the Cambodian national symbol. A closely related Thai garment is known as pha khao ma'' (à¸à¹à¸²à¸à¸²à¸§à¸¡à¹à¸²) and is worn in the Isan region by locals and by ethnic Khmers.",0,1.4747424472217235e-05,121.27104949951172,106.66666666666667,Human
12555412,"WFBO-LP (97.7 FM, ""Oldies 97.7 The Blizzard"") was a low-power FM radio station in Flagler County, Florida, with their last studio location at 819 North A1A Suite B in Flagler Beach, Florida. The antenna and transmitter were located on and in the Aliki Condo 1601 North Central Ave. and never relocated. This was also the location of the studio when the station first went on air. In 2004, the station relocated to the second floor of Century 21 A1A, 1399 North Oceanshore Blvd., on A1A in Flagler Beach. Then in February 2006, the studio moved to 819 North A1A Suite B in the Prudential Real Estate building in Flagler Beach. Due to the real estate company moving offices, the studio moved to European Village Resort, 101 Palm Harbor Parkway, Palm Coast, in September 2006, before it went back to 819 North A1A Suite B in 2007, till its demise and it relinquished its broadcast license to the Federal Communications Commission in November 2008, in lieu on not having to pay its second fine of $8,000 to the",0,1.4747424472217235e-05,54.30070495605469,84.83333333333333,Human
47189480,"Edward Buck (October 6, 1814 â July 16, 1876) was an American lawyer and writer. Buck, the fifth son of Gurdon and Susannah (Manwaring) Buck, and a descendant of Gov. Gurdon Saltonstall, of Connecticut, was born in New York City, Oct. 6, 1814. He graduated from Yale College in 1835. He studied law in New York, and began practice in that city in 1838. In 1843 he removed to Boston, where he continued actively engaged in his profession until his death. From 1854 his residence was in Andover, Mass., where he died, July 16, 1876, in his 62nd year. Buck was a frequent writer for the newspapers, and published in 1866 an important volume on Massachusetts Ecclesiastical Law (Boston, 8vo, 316 pp.). As a prominent Christian layman his interest in all educational and philanthropic matters was always intelligent and active. He married, June 8, 1841, Elizabeth Greene, daughter of Hon. Samuel Hubbard, of Boston, a Justice of the Supreme Court of Massachusetts. She survived him with their two children, a son and a",0.4166666666666667,0.00043104749510501086,28.269670486450195,50.416666666666664,Human
35369527,"The Cauvery Wildlife Sanctuary is a protected area located in the Mandya, Chamarajanagar and Ramanagar districts of Karnataka, India. The Cauvery River passes through its midst. An area of was established as Cauvery Wildlife Sanctuary on 14 January 1987 under Section 18 of the Wildlife Protection Act 1972 with the objective of providing protection, conservation and development of Wildlife and its environment. The sanctuary was expanded to its current area of in 2013. On its east, it adjoins Dharmapuri forest division of Tamil Nadu state. Geography
 The sanctuary, established on 14 January 1987 under Section 18 of the Wildlife Protection Act 1973, is spread over an area of It lies in an elevation range of (âPonnachi Bettaâ is the highest mountain in the centre of the sanctuary) with its northern and southern boundary delimited by the Cauvery River on the Eastern Ghats, which drains from west to east. Its eastern and northeastern borders are bounded by the Tamil Nadu state. The river forms the interstate boundary between Karnataka and Tamil Nadu states over a river reach of with dense forests on both banks. The sanctuary is named",0,5.7802576784471645e-09,1719.7041015625,662.1,Human
18056022,"Igumnov House is a historic house in Moscow, currently used as the residence of the French Ambassador to Russia. The house is located at 43 Bolshaya Yakimanka Street in the Yakimanka District of Moscow. The building 
 It is the oldest building occupied by the French embassy, facing Yakimanka Street (No. 43) - Igumnov House - was built in 18831893 to the design by Nikolay Pozdeyev (1855-1893), and cost the architect his life. Igumnov family acquired the lot in 1851; in 1880 Nikolay Igumnov hired Nikolay Pozdeyev to rebuild the old two-story empire style mansion into a larger residence. Pozdeyev, a graduate of Imperial Academy of Arts, already had five years of practice as the town architect of Yaroslavl, where Igumnov had substantial investments in textile mills. Halfway through the project, in 1888, architect and the client agreed to discard the existing structure altogether and redesign the building from scratch; its dimensions, as built, increased to 45Ã33 meters. After 13 years of slow progress the building attracted public attention and",0,4.188728382629251e-08,1254.044677734375,520.5555555555555,Human
45386742,"Submarine Museum is a museum made out of a decommissioned submarine situated in Klebang, Malacca, Malaysia. The decommissioned submarine is a France-made Agosta class 70 submarine named Quessant (S623), which was used to train the first Royal Malaysian Navy crews from 2005 to 2009. It measures 67.5 meters in length, 11.7 in height and 6.5 meters in width, with a displacement of 1,300 tonnes, and was last used by the Royal Malaysian Navy and French Navy in July 2009, when journey through the Atlantic Ocean was made. On 23 September 2011, Malaysian Ambassador to France Tan Sri Abdul Aziz Zainal signed an agreement for the ownership of the unused submarine with French Defense Minister. The decommissioned submarine was transported by sea by Felda Transport Services Sdn. Bhd. and Jumbo Shipping. It departed from French Naval Base in Brest, France on 9 October 2011. It reached Malaysia on 13 November 2011, and arrived in Klebang on 17 November 2011. The museum was opened to the public on 22 November 2011 for 10 days as a promotional preview. A total of 25,000 visitors flocked into the museum, including",0,7.905478706061581e-10,427.95684814453125,262.54545454545456,Human
44132726,"Cheerleader is a song recorded by Jamaican singer and songwriter Omi. The track was written and produced by OMI and Clifton Dillon, Mark Bradford, and Ryan Dillon. OMI first began developing the song in 2008, when he created its melody. It was refined over several years alongside famed Jamaican producer Clifton Dillon. It was first recorded with veteran session musicians Sly and Robbie and Dean Fraser. Released as a single on independent label Oufah, the song saw success in Jamaica, where it topped the charts, and also attracted airplay in Hawaii and Dubai. Ultra contacted two disc jockeys to produce remixed versions of the original song. The label and song's producers preferred one remix, produced by a young German DJ, Felix Jaehn, that eschewed much of the song's original instrumentation for a tropical-flavored deep house rendition, prominently featuring a trumpet, a conga beat, and piano. A remix extended play was released in May 2015 by Ultra, which began to first see commercial success that fall. ""Cheerleader"" achieved commercial success in 2015, when it reached number one in 20 countries including the United States, the United Kingdom,",0.1,1.600189598916152e-07,122.07415771484375,112.1,Human
1419883,"Let's Bowl is a scripted bowling game show that aired on the Comedy Central television network from 2001 to 2002 after a brief run on several TV stations across the U.S. in the mid-1990s, the first three being Minneapolis-St. Paul stations: KXLI-TV 41 (Now KPXM-TV), KLGT-TV 23 (now WUCW), and KARE channel 11. Overview
 Hosts Steve ""Chopper"" Sedahl (himself) and Wally Hotvedt (Rich Kronfeld) wore outfits and headsets reminiscent of sportscasters of the 1970s and early 1980s, and did play-by-play as contestants bowled against each other. Described as a cross between The People's Court and Bowling for Dollars, the show had participants play against each other to settle feuds and win nearly worthless prizes. For example, in the second 1998 episode, a player received merchandise for a radio station that had been defunct for two years. Gift certificates for Old Country Buffet were common that year. Another episode gave a foodservice-sized can of tuna to the runner up, while the winner received a 2 gallon consumer-strength jug of Roundup.",0.2857142857142857,0.0010573189970574076,95.20579528808594,96.14285714285714,Human
49807950,"As witnessed from the social media sector to electric cars, the contemporary landscape is being moulded by a plethora of young achievers under 40. One such young gun belonging to this group is Dr. Naveen Singh Suhag, a man who is making his mark at a global level in multiple fields ranging from sports to technological entrepreneurship. With his area of operations in Europe, middle East and South Asia, Dr. Suhagâs achievements over past decade and half cover the diverse fields of sports, academics, healthcare, innovation, business, telecom (especially MNO/MNVO operations), real estate, information technology, philanthropy and so on. An avid sportsperson, Dr. Suhag has, since his college days, brought laurels in Olympic style wrestling with a unique distinction of representing India as well as Switzerland at international level wrestling competitions. During his sporting days, he had been part of Indiaâs and Switzerlandâs national wrestling teams, while excelling at various domestic and international events. He is a multiple National Medalist and was a member of the Indian and later on, the Swiss national team.",0,1.4747424472217235e-05,18.48963737487793,64.33333333333333,Human
19879505,"Transferable development rights (TDR) is a method by which developers can purchase the development rights of certain parcels within a designated ""sending district"" and transfer the rights to another ""receiving district"" to increase the density of their new development. The underlying legal concept of a transfer of development rights programme is the notion that all land has a bundle of property rights. It is used for controlling land use to complement land-use planning and zoning for more effective urban growth management and land conservation. Description 
 The TDR process can be considered a tool for controlling urban sprawl by concentrating development. TDR is a legal mechanism offered in some local government jurisdictions as a form of development control. In the United States, TDR are also a way to avoid constitutional takings issues caused by rezoning areas that would otherwise eliminate a significant amount of value from the property. The procedure offers landowners financial incentives or bonuses for the conservation and maintenance of the environmental, heritage or agricultural values of their land. TDR is based on the concept that with land ownership comes the right of use of land, or land development. These land-based development rights can in some jurisdictions be used, unused, sold, or otherwise transferred",0,5.7802576784471645e-09,30.718976974487305,62.1,Human
6274959,"John Brugman, O.F.M., was a 15th-century Franciscan friar, who became a renowned preacher in the Netherlands Biography
 Brugman was born at Kempen in the Electorate of Cologne, towards the end of the preceding century; died at Nijmegen, Netherlands, 19 September 1473.
  
 Brugman became a lector of theology, Vicar Provincial and one of the founders of the Cologne Province of the Observants, a reformed branch of the Friars Minor. For twenty years his name was celebrated as the most illustrious preacher of the Low Countries. The saying still exists in that region, ""to speak like Brugman"", meaning to speak eloquently. A friend of Denis the Carthusian, it was at his suggestion that the latter wrote his work: De doctrinÃ¢ et regulis vitae ChristianÃ¦, dedicating it to Brugman.
  
 Brugman also supported the foundation of the Brothers of the Common Life, a congregation, devoted to the interests of education, established by two priests, Gerhard Groote and Florentius Radewiyns. He addressed them in the two",0,3.002406954195395e-07,53.37736129760742,97.0,Human
54056603,"Eugene Salvatore ""Gene"" DiNovi (born May 26, 1928) is an American jazz pianist. DiNovi was born in New York City. He worked with Joe Marsala and Chuck Wayne while a teenager. He was very active live and on record in the late 1940s, working with Buddy DeFranco, Benny Goodman, Chubby Jackson, Brew Moore, Boyd Raeburn, Buddy Rich, Artie Shaw, Lester Young. He worked extensively as an accompanist for vocalists, starting with Peggy Lee in 1949â1950; he also played behind Tony Bennett and Anita O'Day. He recorded with Lena Horne multiple times in the late 1950s and early 1960s and also accompanied her on tours of Europe. During this time, he also worked with his own small groups; his sidemen included Danny Bank, Johnny Carisi, Bill Crow, Tony Fruscella, and Dave Schildkraut. He began working more as a studio musician and film score composer in the 1960s. Toward the end of the decade he played with Carmen McRae, then moved to Canada to take a position as a house pianist with the CBC in",0,4.188728382629251e-08,99.16624450683594,92.77777777777777,Human
4554593,"4-Digits (abbreviation: 4-D) is a lottery in Germany, Singapore, and Malaysia. Individuals play by choosing any number from 0000 to 9999. Then, twenty-three winning numbers are drawn each time. If one of the numbers matches the one that the player has bought, a prize is won. A draw is conducted to select these winning numbers. 4-Digits is a fixed-odds game. Magnum 4D is the 1st legalized 4D Operator licensed by the Malaysian Government to operate 4D. Soon thereafter, other lottery operators followed suit, as this is a very popular game in Singapore and Malaysia. The recently launched Daily Derby 4D Blue and Green and 5D jackpots of WTL-M is also growing popular now.
 Singapore Pools is the sole provider of gambling games in Singapore. 4-D and lottery 6/49 are two of the most popular. A similar 4-D game with its prize structure fully revealed can be found in Taiwan.",0,1.0731781825004197e-10,83.66758728027344,122.91666666666667,Human
4188169,"Anglo-Saxon charters are documents from the early medieval period in England which typically made a grant of land or recorded a privilege. The earliest surviving charters were drawn up in the 670s: the oldest surviving charters granted land to the Church, but from the eighth century, surviving charters were increasingly used to grant land to lay people. The term charter covers a range of written legal documentation, including diplomas, writs and wills. A diploma was a royal charter that granted rights over land or other privileges by the king, whereas a writ was an instruction (or prohibition) by the king which may have contained evidence of rights or privileges. Diplomas were usually written on parchment in Latin, but often contained sections in the vernacular, describing the bounds of estates, which often correspond closely to modern parish boundaries. The writ was authenticated by a seal and gradually replaced the diploma as evidence of land tenure during the late Anglo-Saxon and early Norman periods. Land held by virtue of a charter was known as bookland.",0,2.1228447818352375e-06,39.0103759765625,82.14285714285714,Human
2093974,"Lieutenant General William Pelham Yarborough (May 12, 1912 â December 6, 2005) was a senior United States Army officer. Yarborough designed the U.S. Army's parachutist badge, paratrooper or 'jump' boots, and the airborne jump uniform. He is known as the ""Father of the Modern Green Berets."" He was descended from the Yorkshire House of Yarborough. Yarborough was a distant cousin to such British noble figures as the Baron Deramore, Lord Alvingham, the Duke of Buccleugh and the Marquess of Bath. Early life
 William Pelham Yarborough was born May 12, 1912 in Seattle, Washington. He is the son of Colonel Leroy W. and Addessia Yarborough. He attended high school at San Rafael Military Academy in California and later at Columbus, Georgia. In 1931, Yarborough enlisted in the United States Army, obtaining an appointment to the U.S. Military Academy a year later in 1932. At his graduation from West Point in June 1936 Yarborough was sworn in as a second lieutenant by General of the Armies John Joseph Pershing. He was assigned to the 57th Infantry Regiment, Philippine Scouts at Fort",0,1.0731781825004197e-10,600.602783203125,236.91666666666666,Human
10254908,"The ChÃ¢teau de Kaysersberg (also: Schlossberg) is a ruined castle in the commune of Kaysersberg in the Haut-Rhin dÃ©partement of France. History
 The castle was built for Albin Woelflin, imperial bailiff for Frederick II, Holy Roman Emperor, around 1220. The site was acquired in 1227 by the lords of Horbourg and Ribeaupierre. It had an important strategic role as it allowed the Empire to close off one of the routes across the Vosges Mountains towards Lorraine. The circular keep is the oldest part of the castle and one of the first of this type in the upper Rhine valley. It was designed at the same time as the keep at the ChÃ¢teau de Pflixbourg. The first curtain wall, which included the keep, was replaced after 1261 by a wall enclosing the keep, according to a contemporary plan, which allowed an uninterrupted circuit of the walls and strengthened defences on the side likely to be attacked. 
 In the 14th century, the castle was the residence of the imperial provost or bailiff. Following a fire, the",0,5.7802576784471645e-09,56.51902389526367,76.2,Human
25580107,"Vaclav Smil (; born 9 December 1943) is a Czech-Canadian scientist and policy analyst. He is Distinguished Professor Emeritus in the Faculty of Environment at the University of Manitoba in Winnipeg, Manitoba, Canada. His interdisciplinary research interests encompass a broad area of energy, environmental, food, population, economic, historical and public policy studies. He has also applied these approaches to energy, food and environmental affairs of China. Early life and education
 Smil was born during WWII in PlzeÅ, at that time in the German Protectorate of Bohemia and Moravia (present-day Czech Republic). His father was a police officer and his mother a book keeper. Growing up in a remote mountain town in the PlzeÅ Region, Smil cut wood daily to keep the home heated. This provided an early lesson in energy efficiency and density.
  
 Smil completed his undergraduate studies at the Faculty of Natural Sciences of Charles University in Prague, where he took 35 classes a week, 10 months a year, for 5 years. ""They taught me nature, from geology to clouds,"" Smil said. After graduation he refused to join the Communist party, undermining his job",0.3333333333333333,3.122980082916649e-05,58.084774017333984,74.25,Human
1525197,"Lameia (minor planet designation: 248 Lameia) is a typical main belt asteroid. It was discovered by Austrian astronomer Johann Palisa on 5 June 1885 in Vienna and was named after the Lamia, a lover of Zeus in Ancient Greek mythology. 248 Lameia is orbiting the Sun with a period of and a low eccentricity (ovalness) of 0.067. The semimajor axis of is slightly inward from the 3:1 Kirkwood Gap. Its orbital plane is inclined by 4Â° to the plane of the ecliptic. On 27 June 1998 an occultation of the 8th magnitude star PPM 236753 (HD 188960) by 248 Lameia was timed by five observers near Gauteng, South Africa. The chords produced a rough size estimate of a ellipse. The size estimate based on IRAS Minor Planet Survey data is. The rotation rate of this object is commensurate with the rotation of the Earth, requiring observations from different locations to build a complete light curve. These yield a rotation estimate of with a brightness variation of magnitude in amplitude. The same data set gives a size estimate of, in agreement",0,7.905478706061581e-10,129.33782958984375,196.54545454545453,Human
5259855,"The Brno chair (model number MR50) is a modernist cantilever chair designed by Ludwig Mies van der Rohe and Lilly Reich in 1929-1930 for the bedroom of the Tugendhat House in Brno, Czech Republic. The design was based on similar chairs created by Mies van der Rohe also working with Lilly Reich, such as the MR20 chair with wicker seat from 1927; all building on earlier designs of Mart Stam. The Brno chair has become a modern furniture classic. It has very clean lines, consisting of a steel frame in a single piece, bent into a C-shape from the middle of the back, round past the front edge of seat (to create arms), and back under the seat to create a cantilever, with taut seat and back upholstered in leather. There are two versions of the chair, one in tubular steel and the other in flat steel. The metal was originally polished stainless steel; some modern examples are chrome plated.",0.3333333333333333,0.006283932271186806,74.68511962890625,92.66666666666667,Human
50585183,"Innti was an Irish language poetry movement, associated with a journal of the same name founded in 1970 by Michael Davitt, Nuala NÃ­ Dhomhnaill, Gabriel Rosenstock, Louis de Paor and Liam Ã Muirthile. These writers were students of University College Cork, drawing inspiration from SeÃ¡n Ã RÃ­ordÃ¡in and SeÃ¡n Ã Riada, as well as American influences such as the Beat movement and counterculture. Their reception was mixed, with Gaelic-traditionalists resenting their urbanism, social liberalism and Anglo-American influences. Background
 Some prominent Gaelic poets in the generation prior to Innti were associated with the journal Comhar. Among these, who were of relevance to Innti were SeÃ¡n Ã RÃ­ordÃ¡in and the author of NuabhÃ©arsaÃ­ocht, SeÃ¡n Ã Tuama. These writers were both from the County Cork area and Ã RÃ­ordÃ¡in especially introduced European-styles into Irish-language poetry and themes of modern urban life. Ã Tuama held seminars on Irish poetry at University College Cork where Innti was founded in 1970.",0,3.002406954195395e-07,108.3656997680664,160.625,Human
50850901,"Hakea longiflora is a small shrub in the family Proteaceae and is endemic to Western Australia. It has sharp, short, needle-like leaves with white flowers and a prominent red style. Description
 Hakea longiflora is an upright shrub that typically grows to high and forms a lignotuber. The evergreen compound-terete and rigid leaves have an undivided base that is in length and not grooved on lower surface. There are two or three ultimate segments with a length of and wide. It blooms from June to September and produces yellow flowers. Each simple inflorescence is composed of two flowers at different stages of development. It has a white perianth that is long and covered in matted hair. The smooth fruits that form later are covered in black blisters and have an obliquely narrowly ovate shape and a length of and a width of with a long beak. The seeds inside have a boomerang shape with a wing at the end and a length of .",0,7.905478706061581e-10,72.24679565429688,94.0,Human
51213353,"Roann Historic District is a national historic district located at Roann and Paw Paw Township, Wabash County, Indiana. It encompasses 117 contributing buildings, 2 contributing sites, and 1 contributing structure in the central business district and surrounding residential sections of Roann. It developed between about 1853 and 1961, and includes representative examples of Gothic Revival, Italianate, Queen Anne, Second Empire, Colonial Revival, and Streamline Moderne style architecture. Located in the district are the separately listed Roann Covered Bridge, Roann-Paw Paw Township Public Library, and Thomas J. Lewis House. Other notable buildings include the First Brethren Church (1891), Dersham House and Veterinary Clinic (c. 1885), Roann Christian Church (1961), Watson House (c. 1940), Universalist Church (1875), Roann Methodist Church (1898), Paw Paw Township School (1941), James Van Buskirk House (c. 1873), Halderman Building (c. 1885), U.S. Post Office and Medical Building (1958), Nicely Oil Service Station (1938), Comer Building (1920), and Spiece House (c.",0,0.00010005934720001114,41.787559509277344,79.2,Human
448370,"Analytical psychology (, sometimes translated as analytic psychology and referred to as Jungian analysis) is a term coined by Carl Jung, a Swiss psychiatrist, to describe research into his new ""empirical science"" of the psyche. It was designed to distinguish it from Freud's psychoanalytic theories as their seven-year collaboration on psychoanalysis was drawing to an end between 1912 and 1913. The evolution of his science is contained in his monumental opus, the Collected Works, written over sixty years of his lifetime. The history of analytical psychology is intimately linked with the biography of Jung. At the start, it was known as the ""Zurich school"", whose chief figures were Eugen Bleuler, Franz Riklin, Alphonse Maeder and Jung, all centred in the BurghÃ¶lzli hospital in Zurich. It was initially a theory concerning psychological complexes until Jung, upon breaking with Sigmund Freud, turned it into a generalised method of investigating archetypes and the unconscious, as well as into a specialised psychotherapy.",0,1.4747424472217235e-05,20.099750518798828,48.0,Human
47015990,"Nick Albertson (born 1983, Boston, MA) is a Chicago-based artist. Themes 
 Primarily utilizing a Toyo-Field 45CF 4-by-5 camera, Nick Albertson's work combines photography, video, and sculptural forms. Albertson's recent body of work utilizes the repetitive patterning of everyday household items such as rubber bands, cups, straws, paper napkins, and plastic bags. When framed through Nick Albertson's photographic lens, these mundane objects undergo a transformation. Through patterning, light and shadow, sculptural formations, and post-production editing, Albertson's work blurs the lines between abstraction and representation, playing to the repetitive nature of the objects in question and the viewer's familiarity with common household products. ""In my work, I strip utilitarian objects of their functions, repurposing them to create visceral experiences."" One reviewer noted that in some of Albertson's works, it is obvious to tell which household or office item he is utilizing in his works. Others, not so much. The repeated motif leads towards abstraction in a way that is both mesmerizing and deceptive.",0,5.7802576784471645e-09,47694.46875,15139.2,Human
9382082,"""The Eddie"" is a big wave surfing tournament held at Waimea Bay on the north shore of Oahu, Hawaii. The tournament is named for native Hawaiian, champion big wave surfer, and life-saving Waimea Bay lifeguard, Eddie Aikau. Created in 1984 at nearby Sunset Beach, the invitational tournament moved to the notoriously big waved Waimea Bay, where Aikau's family maintains an ancestral tradition as caretakers of the Waimea Valley. It was formerly known as the Quiksilver in Memory of Eddie Aikau after its sponsor Quiksilver, but the company and the Aikau family could not agree to terms for a new contract after the previous one expired in 2016. Tournament format
 The tournament is known for a unique requirement that open-ocean swells reach a minimum height of before the competition can be held. Open-ocean swells of this height generally translate to wave faces in the bay of to . As a result of this requirement, the tournament has only been held nine times during the history of the event, most recently on February 25, 2016.",0.125,7.879148361238644e-06,3510.703857421875,1349.875,Human
13693947,"Constant-voltage speaker systems refer to networks of loudspeakers which are connected to an audio amplifier using step-up and step-down transformers to simplify impedance calculations and to minimize power loss over the speaker cables. They are more appropriately called high-voltage audio distribution systems. The voltage is constant only in the sense that at full power, the voltage in the system does not depend on the number of speakers driven (as long the amplifier's maximum power is not exceeded). Constant-voltage speaker systems are also commonly referred to as 25-, 70-, 70.7-, or 100-volt speaker systems; distributed speaker systems; or high-impedance speaker systems. In Canada and the US, they are most commonly referred to as 70-volt speakers. In Europe, the 100Â V system is the most widespread, with amplifier and speaker products being simply labeled with 100Â V. Operation
 Constant-voltage speaker systems are analogous to electrical power transmission methods employed by electric utility companies to transmit electric power over long distances. Typically, an electric utility will step up the voltage of the power transmitted, which correspondingly reduces the current, hence reducing the power loss during transmission. The voltage is stepped",0,4.188728382629251e-08,757.8756103515625,315.22222222222223,Human
8768710,"Bruce Mather (born May 9, 1939) is a Canadian composer, pianist, and writer who is particularly known for his contributions to contemporary classical music. One of the most notable composers of microtonal music, he was awarded the Jules LÃ©ger Prize twice, first in 1979 for his Musique pour Champigny and again in 1993 for Yquem. Some of his other awards include the Composers, Authors and Publishers Association of Canada's Micheline Coulombe Saint-Marcoux prize in 1987 for Barbaresco and the Serge Garant Prize from the Ãmile Nelligan Foundation in 2000. Mather is an associate of the Canadian Music Centre and a member of the Canadian League of Composers. As a writer he has contributed works to numerous musical journals and publications, including authoring the articles on Serge Garant, FranÃ§ois Morel, and Gilles Tremblay in the Dictionary of Contemporary Music. He has taught on the music faculties of the University of Toronto (1964â1966), the University of Montreal (1970â1973), the Paris Conservatoire (1978â1979) and McGill University (1966â2001). His notable pupils include, Marc Patch, Peter Allen,",0,2.1228447818352375e-06,147.7518768310547,107.57142857142857,Human
45177853,"Grandy Glaze (born March 4, 1992) is a Canadian professional basketball player who last played for the Niagara River Lions of the Canadian Elite Basketball League. Born in North York, Ontario, he started high school at St. Edmund Campion Secondary School in Brampton before attending three different schools in the United States, including Notre Dame Preparatory School in Fitchburg, Massachusetts. A former University of Nevada-Las Vegas (UNLV) signee, he began playing for Saint Louis at the college level, but after receiving limited playing time, he transferred to Grand Canyon, where he earned all-conference honors. After leaving college, Glaze was drafted by the Delaware 87ers of the NBA Development League but was released without playing any games. He made his professional debut in the Liga Nacional de Baloncesto Profesional, the top professional league in Mexico, for Correcaminos and also played a season with the Caballeros de CuliacÃ¡n in the Circuito de Baloncesto de la Costa del PacÃ­fico. In November 2017, Glaze was signed by the St. John's Edge, an expansion team in NBL Canada. He averaged 7.3 points",1,0.9103422246601374,18.114713668823242,35.857142857142854,AI
49993299,"Yaron Tsur ((; born June 19, 1948), an historian of the Jews in the Muslim lands in the modern era, is amongst the founders of the Open University of Israel, a professor in the department of Jewish history at Tel Aviv University and a former chairperson of its graduate school of
 Jewish studies. He is a pioneer in the field of Digital Humanities in Israel and the founder of the ""Historical jewish press"" website. Yaron Tsur was born in Jerusalem to a German-Jewish father and to a mother of Yemenite extraction. During his childhood and youth in Jerusalem, he sojourned with his parents in the home of his Yemenite grandfather in the Nahlat Ahim neighborhood, on the border of the more established and well known Rehavia neighborhood. Subsequently, Tsur would reflect in the introduction to his Torn Community on how this unique residential setting would mold both his sense of ethnic belonging as an Ashkenazi-Mizrahi hybrid as well as his professional path as a historian.",0,1.4747424472217235e-05,56.13109588623047,76.5,Human
575970,"Tenedos (, Tenedhos, ), or Bozcaada in Turkish, is an island of Turkey in the northeastern part of the Aegean Sea. Administratively, the island constitutes the Bozcaada district of Ãanakkale province. With an area of it is the third largest Turkish island after Imbros (GÃ¶kÃ§eada) and Marmara. In 2018, the district had a population of 3023. The main industries are tourism, wine production and fishing. The island has been famous for its grapes, wines and red poppies for centuries. It is a former bishopric and presently a Latin Catholic titular see. Tenedos is mentioned in both the Iliad and the Aeneid, in the latter as the site where the Greeks hid their fleet near the end of the Trojan War in order to trick the Trojans into believing the war was over and into taking the Trojan Horse within their city walls. The island was important throughout classical antiquity despite its small size due to its strategic location at the entrance of the Dardanelles. In the following centuries, the island came under the control of a succession",0.3,7.39619976372536e-05,103.12861633300781,102.8,Human
31030281,"Toby Sedgwick (born 16 August 1958) is a British movement director, actor, and theatre choreographer. He achieved critical acclaim for his expressive ""horse choreography"" for life-size puppets used in War Horse (2007), which played at West End's New London Theatre, Broadway's Vivian Beaumont Theater and Toronto's Princess of Wales Theatre. For the latter, Sedgwick won a 2008 Laurence Olivier Award for Best Theatre Choreographer and a 2012 Dora Mavor Moore Award for Outstanding Choreography in a Play or Musical. Due to its success, the play went on a 30-city tour in the United States and was also produced in Australia and in Germany, opening late in 2013, just before the centenary of the first world war. Early life and training
 Toby Sedgwick was born in England in 1958 and attended Bryanston School in Dorset. He trained at the Arts Educational (drama course). He later studied for two years at L'Ãcole Internationale de ThÃ©Ã¢tre Jacques Lecoq in Paris, where he co-founded ""The Moving Picture Mime Show""'. in London.",0,4.188728382629251e-08,262.717529296875,195.0,Human
